name,color,price,preSalePrice,link,category,discountPercentage,productType
Vital Seamless Light Tank,Charcoal Grey Marl,18.2,26.0,https://us.shop.gymshark.com/products/gymshark-vital-light-tank-charcoal-grey-marl-ss22,Men,30.000000000000004,Tank
Element Baselayer Shorts,Core Olive,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-element-baselayer-shorts-core-olive-ss22,Men,20.0,Shorts
Crest Sweatshirt,Pebble Grey,36.0,,https://us.shop.gymshark.com/products/gymshark-crest-sweatshirt-pebble-grey-aw22,Men,,Sweatshirt
"Sport 5"" Shorts",Black,38.0,,https://us.shop.gymshark.com/products/gymshark-sport-5-shorts-black-aw22,Men,,Shorts
Arrival T-Shirt,Black,22.0,,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-black-ss22,Men,,T-shirt
Power T-Shirt,Lakeside Blue,36.0,,https://us.shop.gymshark.com/products/gymshark-power-t-shirt-lakeside-blue-aw22,Men,,T-shirt
"Arrival 7"" Shorts",Atlantic Blue,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-arrival-7-shorts-atlantic-blue-aw22,Men,20.0,Shorts
Critical 2.0 Drop Arm Tank,Black,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-critical-drop-arm-tank-black-aw21,Men,20.000000000000004,Tank
Arrival T-Shirt,Navy,22.0,,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-navy-ss22,Men,,T-shirt
315 Long Sleeve T-Shirt,Black,30.8,44.0,https://us.shop.gymshark.com/products/gymshark-315-long-sleeve-t-shirt-black-ss22,Men,30.0,T-shirt
Sport Stripe T-Shirt,Firefly Green,9.6,32.0,https://us.shop.gymshark.com/products/gymshark-sport-graphic-t-shirt-firefly-green-ss22,Men,70.0,T-shirt
Geo Seamless T-Shirt,Off White/Light Grey,28.8,36.0,https://us.shop.gymshark.com/products/gymshark-geo-seamless-t-shirt-off-white-light-grey-ss22,Men,20.0,T-shirt
315 T-Shirt,Light Grey,21.6,36.0,https://us.shop.gymshark.com/products/gymshark-form-t-shirt-light-grey-ss22,Men,40.0,T-shirt
Element Baselayer Leggings ,Dark Green,22.4,32.0,https://us.shop.gymshark.com/products/gymshark-element-baselayer-leggings-dark-green-aw21,Men,30.000000000000004,Leggings
Block Stringer,Light Grey Marl,17.6,22.0,https://us.shop.gymshark.com/products/gymshark-block-stringer-light-grey-marl-aw22,Men,19.999999999999993,Stringer
Speed Evolve Tank,Black,21.0,30.0,https://us.shop.gymshark.com/products/gymshark-speed-tank-black-ss22,Men,30.0,Tank
Critical Drop Arm Tank,Green Print,16.8,28.0,https://us.shop.gymshark.com/products/gymshark-critical-drop-arm-tank-green-print-ss22,Men,40.0,Tank
Essential Oversized Joggers,Pebble Grey,44.0,,https://us.shop.gymshark.com/products/gymshark-essential-oversized-joggers-pebble-grey-aw22,Men,,Joggers
Arrival Long Sleeve T-Shirt,Navy,26.0,,https://us.shop.gymshark.com/products/gymshark-arrival-long-sleeve-t-shirt-navy-ss22,Men,,T-shirt
Power Washed Rag Top,Black,46.0,,https://us.shop.gymshark.com/products/gymshark-power-washed-rag-top-black-aw22,Men,,Top
Geo Seamless T-Shirt,White/Moonstone Blue,28.8,36.0,https://us.shop.gymshark.com/products/gymshark-geo-seamless-t-shirt-white-moonstone-blue-ss22,Men,20.0,T-shirt
Legacy Shorts,Light Grey Core Marl,28.8,36.0,https://us.shop.gymshark.com/products/gymshark-legacy-short-light-grey-core-marl-ss22,Men,20.0,Shorts
Block T-Shirt,Core Olive,26.0,,https://us.shop.gymshark.com/products/gymshark-block-t-shirt-core-olive-aw22,Men,,T-shirt
Apex Seamless Tank,Shark Blue/Atlantic Blue,42.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-tank-shark-blue-atlantic-blue-aw22,Men,,Tank
React Tank,Core Olive,24.0,,https://us.shop.gymshark.com/products/gymshark-react-tank-core-olive-aw22,Men,,Tank
Essential Oversized Joggers,Moss Olive,44.0,,https://us.shop.gymshark.com/products/gymshark-essential-oversized-joggers-moss-olive-aw22,Men,,Joggers
Sport Joggers,Black,52.0,,https://us.shop.gymshark.com/products/gymshark-sport-joggers-black-aw22,Men,,Joggers
Essential Oversized T-Shirt,Navy,26.0,,https://us.shop.gymshark.com/products/gymshark-oversized-t-shirt-navy-aw21,Men,,T-shirt
Element Baselayer T-Shirt,White,25.0,,https://us.shop.gymshark.com/products/gymshark-element-baselayer-t-shirt-white-aw21,Men,,T-shirt
"Sport 3"" Shorts",Black,38.0,,https://us.shop.gymshark.com/products/gymshark-sport-3-shorts-black-aw22,Men,,Shorts
"Apex 5"" Perform Shorts",Neptune Purple,52.0,,https://us.shop.gymshark.com/products/gymshark-apex-5-perform-shorts-neptune-purple-aw22,Men,,Shorts
Legacy Shorts,Limestone Marl,36.0,,https://us.shop.gymshark.com/products/gymshark-legacy-shorts-limestone-marl-aw22,Men,,Shorts
Trunk 2pk,White,20.0,,https://us.shop.gymshark.com/products/gymshark-trunk-2pk-white-aw21,Accessory,,Other
Arrival Sleeveless T-Shirt,Core Olive,16.0,20.0,https://us.shop.gymshark.com/products/gymshark-arrival-sleeveless-t-shirt-core-olive-ss22,Men,20.0,T-shirt
"Arrival 7"" Shorts",Pepper Red,26.0,,https://us.shop.gymshark.com/products/gymshark-arrival-7-shorts-pepper-red-aw22,Men,,Shorts
Legacy Hoodie,Black,48.0,,https://us.shop.gymshark.com/products/gymshark-legacy-hoodie-black-ss22,Men,,Hoodie
Power Washed Stringer,Cement Brown,26.0,,https://us.shop.gymshark.com/products/gymshark-power-washed-stringer-cement-brown-aw22,Men,,Stringer
Arrival T-Shirt,Atlantic Blue,22.0,,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-atlantic-blue-aw22,Men,,T-shirt
Apex Seamless T-Shirt,Stellar Blue/Lakeside Blue,44.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-t-shirt-stellar-blue-lakeside-blue-aw22,Men,,T-shirt
Crest Shorts,Core Olive,24.0,,https://us.shop.gymshark.com/products/gymshark-crest-shorts-core-olive-ss22,Men,,Shorts
Critical Drop Arm Tank,Turbo Blue,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-critical-drop-arm-tank-turbo-blue-ss22,Men,29.999999999999993,Tank
"Apex 8"" Function Shorts",Court Blue,39.2,56.0,https://us.shop.gymshark.com/products/gymshark-apex-8-function-shorts-court-blue-ss22,Men,29.999999999999993,Shorts
Crest Sweatshirt,Navy,36.0,,https://us.shop.gymshark.com/products/gymshark-crest-sweatshirt-navy-ss22,Men,,Sweatshirt
Rest Day Sweats Joggers,Dusty Taupe,60.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-joggers-dusty-taupe-aw22,Men,,Joggers
Element Baselayer Long Sleeve Top,Atlantic Blue,30.0,,https://us.shop.gymshark.com/products/gymshark-element-baselayer-long-sleeve-top-atlantic-blue-aw22,Men,,Top
Crest Sweatshirt,Kiwi Green,36.0,,https://us.shop.gymshark.com/products/gymshark-crest-sweatshirt-kiwi-green-aw22,Men,,Sweatshirt
Element Baselayer Long Sleeve T-Shirt,White,30.0,,https://us.shop.gymshark.com/products/gymshark-element-baselayer-long-sleeve-t-shirt-white-aw21,Men,,T-shirt
Studio Hoodie,Soul Brown,56.0,,https://us.shop.gymshark.com/products/gymshark-studio-hoodie-soul-brown-aw22,Men,,Hoodie
Arrival T-Shirt,Iceberg Blue/Icy Blue Marl,22.0,,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-iceberg-blue-icy-blue-marl-aw22,Men,,T-shirt
Bold React Joggers,Cherry Brown,46.0,,https://us.shop.gymshark.com/products/gymshark-bold-react-joggers-cherry-brown-aw22,Men,,Joggers
Apollo Long Sleeve T-Shirt,Obsidian Green,26.0,,https://us.shop.gymshark.com/products/gymshark-apollo-long-sleeve-t-shirt-obsidian-green-aw22,Men,,T-shirt
Woven Tab Sneaker Socks 3pk,Kiwi Green/Sweet Pink/Fluo Fuchsia,12.8,16.0,https://us.shop.gymshark.com/products/gymshark-woven-tab-sneaker-socks-3pk-kiwi-green-sweet-pink-fluo-fuchsia-aw22,Accessory,19.999999999999996,Other
No Show Performance Socks,Black,9.6,12.0,https://us.shop.gymshark.com/products/gymshark-no-show-performance-socks-black,Accessory,20.000000000000004,Other
Arrival Seamless Tank,Black Marl,16.0,20.0,https://us.shop.gymshark.com/products/gymshark-arrival-seamless-tank-black-marl-aw21,Men,20.0,Tank
Comfy Rest Day Socks,White,12.0,,https://us.shop.gymshark.com/products/gymshark-comfy-rest-day-socks-white-1,Accessory,,Other
Crew Socks 5pk,White,24.0,,https://us.shop.gymshark.com/products/gymshark-crew-socks-5pk-white-aw22,Accessory,,Other
Vital Light Seamless T-Shirt,Charcoal Marl,19.2,24.0,https://us.shop.gymshark.com/products/gymshark-vital-t-shirt-charcoal-marl-white-logo,Men,20.000000000000004,T-shirt
Arrival Seamless Long Sleeve T-Shirt,Grey,24.0,30.0,https://us.shop.gymshark.com/products/gymshark-arrival-seamless-long-sleeve-t-shirt-grey-aw21,Men,20.0,T-shirt
Legacy Lifting Gloves,Black,22.0,,https://us.shop.gymshark.com/products/gymshark-legacy-lifting-gloves-black-ss22,Accessory,,Other
Crew Performance Socks,White,12.8,16.0,https://us.shop.gymshark.com/products/gymshark-crew-performance-socks-white-aw22,Accessory,19.999999999999996,Other
Apex Perform T-shirt,Green,28.0,40.0,https://us.shop.gymshark.com/products/gymshark-apex-seamless-t-shirt-green-gs21,Men,30.0,T-shirt
Sharkhead Infill T-Shirt,Charcoal Grey Marl,16.8,24.0,https://us.shop.gymshark.com/products/gymshark-sharkhead-infill-t-shirt-charcoal-grey-marl-aw22,Men,30.0,T-shirt
Power T-Shirt,Cherry Brown,36.0,,https://us.shop.gymshark.com/products/gymshark-power-t-shirt-cherry-brown-ss22,Men,,T-shirt
Critical 2.0 Stringer,Navy,16.8,28.0,https://us.shop.gymshark.com/products/gymshark-critical-stringer-navy-aw21,Men,40.0,Stringer
"Apex 5"" Perform Shorts",Silhouette Grey,52.0,,https://us.shop.gymshark.com/products/gymshark-apex-5-perform-shorts-silhouette-grey-aw22,Men,,Shorts
Crest Joggers,Core Olive,38.0,,https://us.shop.gymshark.com/products/gymshark-crest-joggers-core-olive-aw22,Men,,Joggers
Power T-Shirt,Moss Olive,36.0,,https://us.shop.gymshark.com/products/gymshark-power-t-shirt-moss-olive-aw22,Men,,T-shirt
Apex Seamless T-Shirt,Papaya Orange/Onyx Grey,26.4,44.0,https://us.shop.gymshark.com/products/gymshark-apex-seamless-t-shirt-papaya-orange-onyx-grey-ss22,Men,40.0,T-shirt
Element Baselayer Leggings,Burgundy,22.4,32.0,https://us.shop.gymshark.com/products/gymshark-element-baselayer-leggings-burgundy-aw21,Men,30.000000000000004,Leggings
Sport Stripe Tank,Onyx Grey,11.2,28.0,https://us.shop.gymshark.com/products/gymshark-sport-tank-onyx-grey-ss22,Men,60.0,Tank
Critical Stringer,Green Print,16.8,28.0,https://us.shop.gymshark.com/products/gymshark-critical-stringer-green-print-ss22,Men,40.0,Stringer
Legacy Drop Arm Hoodie,Black,42.0,,https://us.shop.gymshark.com/products/gymshark-legacy-drop-arm-hoodie-black-aw22,Men,,Hoodie
Crest Hoodie,Cherry Brown,40.0,,https://us.shop.gymshark.com/products/gymshark-crest-hoodie-cherry-brown-aw22,Men,,Hoodie
Arrival Marl T-Shirt,Athletic Blue/Javelin Blue Marl,17.6,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-marl-t-shirt-athletic-blue-javelin-blue-marl-ss22,Men,19.999999999999993,T-shirt
Speed Evolve T-Shirt,Papaya Orange,10.2,34.0,https://us.shop.gymshark.com/products/gymshark-speed-t-shirt-papaya-orange-ss22,Men,70.0,T-shirt
"Apex 5"" Perform Shorts",Firefly Green,36.4,52.0,https://us.shop.gymshark.com/products/gymshark-apex-5-perform-shorts-firefly-green-ss22,Men,30.000000000000004,Shorts
Arrival T-Shirt,Papaya Orange,15.4,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-papaya-orange-ss22,Men,30.0,T-shirt
Critical T-Shirt,Black Print,12.8,32.0,https://us.shop.gymshark.com/products/gymshark-critical-t-shirt-black-print-ss22,Men,60.0,T-shirt
Power Washed Rag Top,Cement Brown,46.0,,https://us.shop.gymshark.com/products/gymshark-power-washed-rag-top-cement-brown-aw22,Men,,Top
Legacy T-Shirt,Black,32.0,,https://us.shop.gymshark.com/products/gymshark-legacy-t-shirt-black-aw22,Men,,T-shirt
"Sport 5"" Shorts",Hoya Green/Woodland Green,38.0,,https://us.shop.gymshark.com/products/gymshark-sport-5-shorts-hoya-green-woodland-green-aw22,Men,,Shorts
Legacy T-Shirt,Limestone Marl,32.0,,https://us.shop.gymshark.com/products/gymshark-legacy-t-shirt-limestone-marl-aw22,Men,,T-shirt
Legacy Drop Arm Tank,Black,28.0,,https://us.shop.gymshark.com/products/gymshark-legacy-drop-arm-tank-black-ss22,Men,,Tank
"Arrival 5"" Shorts",Fluo Mint,26.0,,https://us.shop.gymshark.com/products/gymshark-arrival-5-shorts-fluo-mint-aw22,Men,,Shorts
Crest Joggers,Pebble Grey,38.0,,https://us.shop.gymshark.com/products/gymshark-crest-joggers-pebble-grey-aw22,Men,,Joggers
Crest Shorts,Pebble Grey,24.0,,https://us.shop.gymshark.com/products/gymshark-crest-shorts-pebble-grey-aw22,Men,,Shorts
"Power Washed 5"" Shorts",Rose Brown,42.0,,https://us.shop.gymshark.com/products/gymshark-power-washed-5-shorts-rose-brown-aw22,Men,,Shorts
Essential Oversized T-Shirt,Light Grey,26.0,,https://us.shop.gymshark.com/products/gymshark-essential-oversized-t-shirt-light-grey-ss22,Men,,T-shirt
Legacy T-Shirt,Hoya Green,32.0,,https://us.shop.gymshark.com/products/gymshark-legacy-t-shirt-hoya-green-aw22,Men,,T-shirt
Arrival T-Shirt,Red Print,15.4,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-red-print-gsaw21,Men,30.0,T-shirt
Block T-Shirt,Shark Blue,26.0,,https://us.shop.gymshark.com/products/gymshark-block-t-shirt-shark-blue-aw22,Men,,T-shirt
Rest Day Sweats 4'' Lounge Shorts,Sage Green,32.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-4-lounge-shorts-sage-green-aw22,Men,,Shorts
Studio Shorts,Core Olive,42.0,,https://us.shop.gymshark.com/products/gymshark-studio-shorts-core-olive-ss22,Men,,Shorts
Rest Day Sweats 4'' Lounge Shorts,Toffee Brown,32.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-4-lounge-shorts-toffee-brown-aw22,Men,,Shorts
Legacy Long Sleeve T-Shirt,Limestone Marl,34.0,,https://us.shop.gymshark.com/products/gymshark-legacy-long-sleeve-t-shirt-limestone-marl-aw22,Men,,T-shirt
Power Washed Rag Top,Shaded Lilac,46.0,,https://us.shop.gymshark.com/products/gymshark-power-washed-rag-top-shaded-lilac-aw22,Men,,Top
Studio Hoodie,Rose Brown,56.0,,https://us.shop.gymshark.com/products/gymshark-studio-hoodie-rose-brown-aw22,Men,,Hoodie
Rest Day 1/4 Zip,Onyx Grey,52.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-1-4-zip-onyx-grey-aw22,Men,,Zip
Arrival Crew Sweatshirt,Charcoal,25.2,36.0,https://us.shop.gymshark.com/products/gymshark-arrival-crew-sweatshirt-charcoal-logo,Men,30.000000000000004,Sweatshirt
Rest Day Sweats Joggers,Sage Green,60.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-joggers-sage-green-aw22,Men,,Joggers
Studio Hoodie,Onyx Grey,56.0,,https://us.shop.gymshark.com/products/gymshark-studio-hoodie-onyx-grey-aw22,Men,,Hoodie
Element Baselayer Long Sleeve T-Shirt,Black,30.0,,https://us.shop.gymshark.com/products/gymshark-element-baselayer-long-sleeve-t-shirt-black-aw21,Men,,T-shirt
Apollo T-Shirt,Obsidian Green,22.0,,https://us.shop.gymshark.com/products/gymshark-apollo-muscle-fit-t-shirt-obsidian-green-aw22,Men,,T-shirt
Rest Day Sweats 4'' Lounge Shorts,Navy,32.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-4-lounge-shorts-navy-aw22,Men,,Shorts
Geo Seamless T-Shirt,Navy/Fog Blue,27.2,34.0,https://us.shop.gymshark.com/products/gymshark-geo-seamless-t-shirt-navy-fog-blue-ss22,Men,20.0,T-shirt
Apollo Long Sleeve T-Shirt,Black,26.0,,https://us.shop.gymshark.com/products/gymshark-apollo-long-sleeve-muscle-fit-t-shirt-black-aw22,Men,,T-shirt
Power Washed Crew,Black,56.0,,https://us.shop.gymshark.com/products/gymshark-power-washed-crew-black-aw22,Men,,Crew
Apollo T-Shirt,Black,22.0,,https://us.shop.gymshark.com/products/gymshark-apollo-muscle-fit-t-shirt-black-aw22,Men,,T-shirt
Legacy Stringer,Coastal Blue,28.0,,https://us.shop.gymshark.com/products/gymshark-legacy-stringer-coastal-blue-aw22,Men,,Stringer
Hybrid Boxer,Taupe Grey/Onyx Grey,20.0,,https://us.shop.gymshark.com/products/gymshark-hybrid-boxer-taupe-grey-onyx-grey-ss22,Accessory,,Other
Arrival Sleeveless T-Shirt,Navy,16.0,20.0,https://us.shop.gymshark.com/products/gymshark-arrival-sleeveless-t-shirt-navy-ss22,Men,20.0,T-shirt
Bold T-Shirt,Navy,21.0,30.0,https://us.shop.gymshark.com/products/gymshark-bold-t-shirt-navy-ss22,Men,30.0,T-shirt
Bold T-Shirt,Grey Print,21.0,30.0,https://us.shop.gymshark.com/products/gymshark-bold-t-shirt-grey-print-ss22,Men,30.0,T-shirt
Bold T-Shirt,Grey,21.0,30.0,https://us.shop.gymshark.com/products/gymshark-bold-t-shirt-grey-aw21,Men,30.0,T-shirt
Arrival Seamless Tank,Grey,16.0,20.0,https://us.shop.gymshark.com/products/gymshark-arrival-seamless-tank-grey-aw21,Men,20.0,Tank
Arrival Seamless T-Shirt,Grey,17.6,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-seamless-t-shirt-grey-aw21,Men,19.999999999999993,T-shirt
Bold Stringer,Navy,20.0,25.0,https://us.shop.gymshark.com/products/gymshark-bold-stringer-navy-ss22,Men,20.0,Stringer
Vital Light seamless T-Shirt,Yellow Marl,24.0,30.0,https://us.shop.gymshark.com/products/gymshark-vital-t-shirt-yellow-marl,Men,20.0,T-shirt
Studio Shorts,Black,42.0,,https://us.shop.gymshark.com/products/gymshark-studio-shorts-black-aw21,Men,,Shorts
Apex Technical Joggers,Onyx Grey,43.2,72.0,https://us.shop.gymshark.com/products/gymshark-apex-technical-joggers-onyx-grey-ss22,Men,40.0,Joggers
Sharkhead Infill T-Shirt,Atlantic Blue,16.8,24.0,https://us.shop.gymshark.com/products/gymshark-sharkhead-infill-t-shirt-atlantic-blue-aw22,Men,30.0,T-shirt
Essential T-Shirt,Charcoal Grey Marl,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-essential-t-shirt-charcoal-grey-marl-aw22,Men,20.0,T-shirt
Arrival T-Shirt,Core Olive,17.6,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-core-olive-ss22,Men,19.999999999999993,T-shirt
Essential Oversized T-Shirt,Core Olive,26.0,,https://us.shop.gymshark.com/products/gymshark-essential-oversized-t-shirt-core-olive-ss22,Men,,T-shirt
"Sport Stripe 7"" Shorts",Light Grey,18.0,30.0,https://us.shop.gymshark.com/products/gymshark-sport-shorts-light-grey-ss22,Men,40.0,Shorts
"Arrival 5"" Shorts",Atlantic Blue,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-arrival-5-shorts-atlantic-blue-aw22,Men,20.0,Shorts
"Sport Stripe 7"" Shorts",Core Olive,18.0,30.0,https://us.shop.gymshark.com/products/gymshark-sport-shorts-core-olive-ss22,Men,40.0,Shorts
"Sport Stripe 7"" Shorts",Court Blue,18.0,30.0,https://us.shop.gymshark.com/products/gymshark-sport-shorts-court-blue-ss22,Men,40.0,Shorts
Essential T-Shirt,Rose Brown,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-essential-t-shirt-rose-brown-aw22,Men,20.0,T-shirt
Arrival Shorts,Papaya Orange,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-arrival-7-shorts-papaya-orange-ss22,Men,20.0,Shorts
Essential T-Shirt,Core Olive,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-essential-ss-slim-tee-core-olive-ss22,Men,20.0,T-shirt
Arrival Graphic T-Shirt,White,15.4,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-graphic-t-shirt-white-aw21,Men,30.0,T-shirt
Sport Stripe T-Shirt,Bali Green,9.6,32.0,https://us.shop.gymshark.com/products/gymshark-sport-graphic-t-shirt-bali-green-ss22,Men,70.0,T-shirt
Sharkhead Infill T-Shirt,Storm Red,16.8,24.0,https://us.shop.gymshark.com/products/gymshark-sharkhead-infill-t-shirt-storm-red-aw22,Men,30.0,T-shirt
Essential T-Shirt,Atlantic Blue,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-essential-t-shirt-atlantic-blue-aw22,Men,20.0,T-shirt
Arrival T-Shirt,Smokey Grey,15.4,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-t-shirt-smokey-grey-ss22,Men,30.0,T-shirt
Apex Technical Joggers,Silhouette Grey,50.4,72.0,https://us.shop.gymshark.com/products/gymshark-apex-technical-joggers-silhouette-grey-aw22,Men,30.000000000000004,Joggers
Sharkhead Infill Hoodie,Cherry Brown,30.8,44.0,https://us.shop.gymshark.com/products/gymshark-sharkhead-infill-hoodie-cherry-brown-aw22,Men,30.0,Hoodie
Arrival Graphic T-Shirt,Smokey Grey,15.4,22.0,https://us.shop.gymshark.com/products/gymshark-arrival-graphic-t-shirt-smokey-grey-ss22,Men,30.0,T-shirt
Sharkhead Infill Hoodie,Storm Red,30.8,44.0,https://us.shop.gymshark.com/products/gymshark-sharkhead-infill-hoodie-storm-red-aw22,Men,30.0,Hoodie
Arrival T-Shirt,Silhouette Grey,22.0,,https://us.shop.gymshark.com/products/gymshark-arrival-slim-t-shirt-silhouette-grey-aw22,Men,,T-shirt
Legacy Hoodie,Black,48.0,,https://us.shop.gymshark.com/products/gymshark-legacy-hoodie-black-aw22,Men,,Hoodie
Crest T-Shirt,Cherry Brown,22.0,,https://us.shop.gymshark.com/products/gymshark-crest-t-shirt-cherry-brown-aw22,Men,,T-shirt
Geo Seamless Long Sleeve T-Shirt,White/Moonstone Blue,28.0,40.0,https://us.shop.gymshark.com/products/gymshark-geo-seamless-long-sleeve-t-shirt-white-moonstone-blue-ss22,Men,30.0,T-shirt
Geo Seamless T-Shirt,Cherry Brown/Black,27.2,34.0,https://us.shop.gymshark.com/products/gymshark-geo-seamless-t-shirt-cherry-brown-black-ss22,Men,20.0,T-shirt
Power Washed Rag Top,Iguana Green,46.0,,https://us.shop.gymshark.com/products/gymshark-power-washed-rag-top-iguana-green-aw22,Men,,Top
Apex T-Shirt,Neptune Purple/Velvet Purple,46.0,,https://us.shop.gymshark.com/products/gymshark-apex-t-shirt-neptune-purple-velvet-purple-aw22,Men,,T-shirt
Arrival Shorts,Charcoal Grey,26.0,,https://us.shop.gymshark.com/products/gymshark-arrival-7-shorts-charcoal-grey-ss22,Men,,Shorts
"Sport Stripe 7"" Short",Firefly Green,12.0,30.0,https://us.shop.gymshark.com/products/gymshark-sport-short-firefly-green-ss22,Men,60.0,Short
React Drop Arm Tank,Salsa Red,24.0,,https://us.shop.gymshark.com/products/gymshark-react-drop-arm-tank-salsa-red-aw22,Men,,Tank
Rest Day Sweats T-Shirt,Navy,28.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-t-shirt-navy-aw22,Men,,T-shirt
"Apex 5"" Perform Shorts",Cherry Brown,52.0,,https://us.shop.gymshark.com/products/gymshark-apex-5-perform-shorts-cherry-brown-aw22,Men,,Shorts
Power Stringer,Cherry Brown,18.2,26.0,https://us.shop.gymshark.com/products/gymshark-power-stringer-cherry-brown-ss22,Men,30.000000000000004,Stringer
"Apex 8"" Function Shorts",Rich Purple,39.2,56.0,https://us.shop.gymshark.com/products/gymshark-apex-8-function-shorts-rich-purple-ss22,Men,29.999999999999993,Shorts
Legacy Drop Arm Tank,Light Grey Core Marl,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-legacy-drop-arm-tank-light-grey-core-marl-ss22,Men,20.000000000000004,Tank
"Arrival 5"" Shorts",Pepper Red,26.0,,https://us.shop.gymshark.com/products/gymshark-arrival-5-shorts-pepper-red-aw22,Men,,Shorts
Critical 2.0 Drop Arm Tank,Navy,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-critical-drop-arm-tank-navy-aw21,Men,29.999999999999993,Tank
Legacy T-Shirt,Black,32.0,,https://us.shop.gymshark.com/products/gymshark-legacy-t-shirt-black-ss22,Men,,T-shirt
Arrival Sleeveless T-Shirt,Smokey Grey,16.0,20.0,https://us.shop.gymshark.com/products/gymshark-arrival-sleeveless-t-shirt-smokey-grey-ss22,Men,20.0,T-shirt
